practice,inr,population,value,date
293506,46.0,3728,0.012339055793991416,2020-09-01
293539,2.0,4919,0.0004065867046147591,2020-09-01
293582,31.0,10337,0.002998935861468511,2020-09-01
293607,6.0,5869,0.0010223206679161698,2020-09-01
293678,8.0,4576,0.0017482517482517483,2020-09-01
293688,54.0,3381,0.015971606033717833,2020-09-01
293693,181.0,21875,0.008274285714285715,2020-09-01
293714,6.0,2190,0.0027397260273972603,2020-09-01
293719,153.0,13164,0.01162260711030082,2020-09-01
293729,1.0,2646,0.0003779289493575208,2020-09-01
293736,46.0,6179,0.0074445703188218155,2020-09-01
293799,142.0,19771,0.007182236609175054,2020-09-01
293809,56.0,10097,0.005546201842131326,2020-09-01
293814,71.0,8841,0.008030765750480715,2020-09-01
293816,6.0,2168,0.0027675276752767526,2020-09-01
293832,1.0,2790,0.00035842293906810036,2020-09-01
293851,6.0,4063,0.0014767413241447206,2020-09-01
293861,21.0,17008,0.0012347130761994356,2020-09-01
293946,12.0,3354,0.0035778175313059034,2020-09-01
294012,24.0,7519,0.003191913818326905,2020-09-01
294058,2.0,3470,0.0005763688760806917,2020-09-01
294091,26.0,4874,0.005334427574887156,2020-09-01
294097,17.0,4873,0.00348861071208701,2020-09-01
294105,53.0,4978,0.01064684612294094,2020-09-01
294146,142.0,12839,0.01106005140587273,2020-09-01
294182,88.0,10345,0.008506524891251812,2020-09-01
294415,60.0,12534,0.004786979415988511,2020-09-01
294709,81.0,10227,0.00792021120563215,2020-09-01
294788,32.0,5571,0.005744031592173757,2020-09-01
294819,103.0,14189,0.007259144407639721,2020-09-01
294944,106.0,7538,0.014062085433802069,2020-09-01
295064,69.0,6491,0.01063010321984286,2020-09-01
295067,39.0,17415,0.002239448751076658,2020-09-01
295744,31.0,2718,0.011405445180279618,2020-09-01
295745,80.0,5449,0.014681592952835382,2020-09-01
295746,176.0,13780,0.012772133526850507,2020-09-01
295748,100.0,16760,0.0059665871121718375,2020-09-01
295750,140.0,9019,0.015522785231178622,2020-09-01
295751,90.0,10171,0.008848687444695703,2020-09-01
295752,111.0,10976,0.010112973760932944,2020-09-01
295753,65.0,5289,0.012289657780298733,2020-09-01
295754,97.0,12292,0.00789131142206313,2020-09-01
295755,34.0,14877,0.002285407004100289,2020-09-01
295756,66.0,3254,0.020282728948985862,2020-09-01
295757,87.0,6117,0.014222658165767533,2020-09-01
295758,47.0,8163,0.005757687124831557,2020-09-01
295760,77.0,6373,0.01208222187352895,2020-09-01
295762,90.0,8021,0.01122054606657524,2020-09-01
295763,172.0,14431,0.011918785946919825,2020-09-01
295764,80.0,7976,0.010030090270812437,2020-09-01
295767,87.0,5314,0.016371847948814452,2020-09-01
295769,152.0,9537,0.01593792597252805,2020-09-01
295771,84.0,6693,0.012550425818018825,2020-09-01
295773,48.0,7581,0.006331618519984171,2020-09-01
295774,147.0,11574,0.012700881285640227,2020-09-01
295775,99.0,6669,0.014844804318488529,2020-09-01
295776,74.0,8741,0.00846585058917744,2020-09-01
295778,283.0,15658,0.018073828075105377,2020-09-01
295779,78.0,3277,0.02380225816295392,2020-09-01
296247,12.0,1799,0.006670372429127293,2020-09-01
296250,43.0,5319,0.008084226358338033,2020-09-01
296252,45.0,3707,0.012139196115457242,2020-09-01
296253,25.0,4362,0.005731315910132966,2020-09-01
296258,11.0,1548,0.0071059431524547806,2020-09-01
296263,0.0,2765,0.0,2020-09-01
296265,55.0,6072,0.009057971014492754,2020-09-01
296267,22.0,3787,0.005809347768682334,2020-09-01
296271,9.0,5185,0.0017357762777242044,2020-09-01
296274,44.0,9527,0.004618452818305868,2020-09-01
296276,18.0,2978,0.006044325050369375,2020-09-01
296277,29.0,5761,0.005033848290227391,2020-09-01
296279,28.0,4600,0.00608695652173913,2020-09-01
296281,19.0,7037,0.0027000142106011083,2020-09-01
296282,16.0,2108,0.007590132827324478,2020-09-01
296284,77.0,6614,0.011641971575446023,2020-09-01
296286,55.0,7229,0.0076082445704800114,2020-09-01
296287,80.0,5092,0.015710919088766692,2020-09-01
296288,94.0,5064,0.018562401263823063,2020-09-01
296289,54.0,6105,0.008845208845208846,2020-09-01
296291,130.0,9785,0.013285641287685232,2020-09-01
296292,30.0,5560,0.00539568345323741,2020-09-01
296293,12.0,15100,0.0007947019867549669,2020-09-01
296295,134.0,10960,0.012226277372262773,2020-09-01
296296,79.0,7548,0.010466348701642819,2020-09-01
296398,2.0,10192,0.00019623233908948196,2020-09-01
296400,0.0,4587,0.0,2020-09-01
296401,103.0,11818,0.008715518700287696,2020-09-01
296402,170.0,8915,0.019068984856982614,2020-09-01
296403,53.0,12276,0.004317367220593027,2020-09-01
296404,70.0,6079,0.01151505181773318,2020-09-01
296408,26.0,9437,0.002755112853661121,2020-09-01
296409,40.0,4488,0.008912655971479501,2020-09-01
296410,143.0,11331,0.012620245344629777,2020-09-01
296411,7.0,8955,0.0007816862088218872,2020-09-01
296412,232.0,6127,0.037865186877754205,2020-09-01
296413,26.0,8004,0.003248375812093953,2020-09-01
296414,7.0,7279,0.0009616705591427394,2020-09-01
296415,30.0,2091,0.014347202295552367,2020-09-01
296416,14.0,8490,0.0016489988221436984,2020-09-01
296417,6.0,10630,0.0005644402634054562,2020-09-01
296420,72.0,5182,0.013894249324585103,2020-09-01
296422,189.0,10642,0.01775981958278519,2020-09-01
296424,88.0,9319,0.009443073291125658,2020-09-01
296425,241.0,19829,0.012153915981643048,2020-09-01
296426,225.0,11577,0.019435086810054417,2020-09-01
296427,122.0,10705,0.01139654367118169,2020-09-01
296429,94.0,15128,0.0062136435748281335,2020-09-01
296431,93.0,8861,0.010495429409773164,2020-09-01
296433,0.0,5609,0.0,2020-09-01
296434,18.0,9035,0.0019922523519645824,2020-09-01
296435,25.0,12683,0.0019711424741780336,2020-09-01
296437,46.0,11143,0.004128152203176882,2020-09-01
296439,4.0,4482,0.000892458723784025,2020-09-01
296440,49.0,8261,0.0059314852923374895,2020-09-01
296441,26.0,6442,0.0040360136603539275,2020-09-01
296442,90.0,9545,0.009429020429544265,2020-09-01
296445,69.0,11498,0.006001043659766916,2020-09-01
296447,0.0,9637,0.0,2020-09-01
296450,0.0,5033,0.0,2020-09-01
296457,5.0,3758,0.0013304949441192123,2020-09-01
296461,19.0,3639,0.005221214619400934,2020-09-01
296462,14.0,4779,0.002929483155471856,2020-09-01
296463,0.0,3143,0.0,2020-09-01
296464,0.0,2245,0.0,2020-09-01
296468,0.0,1908,0.0,2020-09-01
296469,34.0,4546,0.007479102507699076,2020-09-01
296470,25.0,1661,0.015051173991571343,2020-09-01
296471,18.0,1337,0.013462976813762155,2020-09-01
296474,9.0,5997,0.0015007503751875938,2020-09-01
296477,10.0,2335,0.004282655246252677,2020-09-01
296481,86.0,6902,0.012460156476383656,2020-09-01
296482,101.0,9286,0.010876588412664225,2020-09-01
296483,35.0,4145,0.008443908323281062,2020-09-01
296484,30.0,3364,0.0089179548156956,2020-09-01
296485,14.0,3786,0.0036978341257263604,2020-09-01
296486,5.0,4600,0.0010869565217391304,2020-09-01
296488,63.0,8364,0.007532281205164993,2020-09-01
296489,20.0,2846,0.007027406886858749,2020-09-01
296490,22.0,2480,0.008870967741935484,2020-09-01
296492,21.0,14677,0.0014308101110581182,2020-09-01
296495,135.0,12471,0.01082511426509502,2020-09-01
296499,3.0,3122,0.0009609224855861628,2020-09-01
296506,0.0,1929,0.0,2020-09-01
296509,18.0,4391,0.004099294010475973,2020-09-01
296511,10.0,4478,0.0022331397945511387,2020-09-01
296512,0.0,6170,0.0,2020-09-01
296516,0.0,4746,0.0,2020-09-01
296517,1.0,5375,0.00018604651162790697,2020-09-01
296518,4.0,4971,0.0008046670690002012,2020-09-01
296519,41.0,40053,0.001023643672134422,2020-09-01
296520,7.0,5055,0.0013847675568743817,2020-09-01
296523,0.0,2109,0.0,2020-09-01
296524,0.0,8138,0.0,2020-09-01
296525,23.0,7835,0.0029355456285896616,2020-09-01
296527,7.0,14473,0.0004836592275271195,2020-09-01
296528,0.0,2828,0.0,2020-09-01
296529,0.0,7601,0.0,2020-09-01
296530,0.0,3954,0.0,2020-09-01
296532,0.0,9986,0.0,2020-09-01
296537,13.0,5433,0.0023927848334253637,2020-09-01
296539,15.0,10170,0.0014749262536873156,2020-09-01
296544,0.0,3934,0.0,2020-09-01
296545,129.0,8368,0.015415869980879541,2020-09-01
296546,0.0,15588,0.0,2020-09-01
296551,45.0,7242,0.006213753106876553,2020-09-01
296552,132.0,8680,0.015207373271889401,2020-09-01
296553,82.0,8230,0.009963547995139732,2020-09-01
296557,44.0,4577,0.009613283810356128,2020-09-01
296559,90.0,12099,0.007438631291842301,2020-09-01
296598,0.0,7335,0.0,2020-09-01
296601,42.0,4505,0.009322974472807992,2020-09-01
296606,51.0,6229,0.008187510033713277,2020-09-01
296607,1.0,5582,0.00017914725904693657,2020-09-01
296609,0.0,12404,0.0,2020-09-01
296611,5.0,15081,0.0003315430011272462,2020-09-01
296612,14.0,4991,0.002805049088359046,2020-09-01
296613,1.0,10344,9.667440061871617e-05,2020-09-01
296616,0.0,4977,0.0,2020-09-01
296628,27.0,4831,0.005588904988615194,2020-09-01
296629,7.0,8123,0.0008617505847593254,2020-09-01
296630,13.0,2084,0.006238003838771593,2020-09-01
296635,57.0,8709,0.006544953496383052,2020-09-01
296639,78.0,5198,0.015005771450557906,2020-09-01
296642,25.0,7350,0.003401360544217687,2020-09-01
296645,46.0,11840,0.0038851351351351354,2020-09-01
296646,87.0,10448,0.008326952526799387,2020-09-01
296686,28.0,4552,0.006151142355008787,2020-09-01
296695,0.0,3935,0.0,2020-09-01
296696,3.0,6435,0.0004662004662004662,2020-09-01
296748,0.0,5375,0.0,2020-09-01
296752,28.0,46333,0.0006043208943949237,2020-09-01
296753,0.0,5902,0.0,2020-09-01
296754,1.0,6509,0.00015363343063450608,2020-09-01
296756,90.0,10795,0.008337193144974525,2020-09-01
296757,65.0,5042,0.01289170963903213,2020-09-01
296758,0.0,11059,0.0,2020-09-01
296762,1.0,5569,0.0001795654516071108,2020-09-01
296764,0.0,3554,0.0,2020-09-01
296766,5.0,6821,0.0007330303474563847,2020-09-01
296770,0.0,5872,0.0,2020-09-01
296771,1.0,6649,0.00015039855617386073,2020-09-01
296772,6.0,12822,0.0004679457182966776,2020-09-01
296773,52.0,5540,0.009386281588447653,2020-09-01
296774,66.0,6915,0.009544468546637744,2020-09-01
296775,0.0,7541,0.0,2020-09-01
296776,62.0,10164,0.006099960645415191,2020-09-01
296777,113.0,7607,0.014854739056132509,2020-09-01
296778,1.0,23895,4.1849759363883655e-05,2020-09-01
296779,96.0,7016,0.013683010262257697,2020-09-01
296799,0.0,2847,0.0,2020-09-01
296815,2.0,5003,0.0003997601439136518,2020-09-01
296819,0.0,6861,0.0,2020-09-01
296820,221.0,17321,0.012759078575140003,2020-09-01
296821,58.0,3794,0.015287295730100159,2020-09-01
296822,0.0,2109,0.0,2020-09-01
296823,0.0,3506,0.0,2020-09-01
296827,107.0,6134,0.01744375611346593,2020-09-01
296828,6.0,3858,0.0015552099533437014,2020-09-01
296834,0.0,5237,0.0,2020-09-01
296836,70.0,4962,0.014107214832728738,2020-09-01
296837,128.0,8228,0.015556635877491492,2020-09-01
296838,112.0,13814,0.008107716809034313,2020-09-01
296841,258.0,21941,0.011758807711590174,2020-09-01
296842,34.0,5560,0.006115107913669065,2020-09-01
296843,0.0,6851,0.0,2020-09-01
296846,0.0,7349,0.0,2020-09-01
296847,50.0,5249,0.009525623928367309,2020-09-01
296849,17.0,8669,0.0019610104971738377,2020-09-01
296852,44.0,2763,0.015924719507781397,2020-09-01
296853,332.0,26817,0.01238020658537495,2020-09-01
296854,255.0,16770,0.01520572450805009,2020-09-01
296855,89.0,6346,0.01402458241411913,2020-09-01
296856,48.0,5186,0.009255688391824142,2020-09-01
296857,36.0,4608,0.0078125,2020-09-01
296860,2.0,4917,0.0004067520846044336,2020-09-01
296862,19.0,6227,0.003051228520957122,2020-09-01
296863,14.0,5474,0.0025575447570332483,2020-09-01
296864,34.0,16322,0.0020830780541600293,2020-09-01
296865,56.0,4417,0.012678288431061807,2020-09-01
296870,553.0,46024,0.012015470189466365,2020-09-01
296871,62.0,8466,0.007323411292227734,2020-09-01
296886,0.0,8313,0.0,2020-09-01
296892,2.0,2261,0.0008845643520566122,2020-09-01
296893,54.0,6264,0.008620689655172414,2020-09-01
296896,1.0,3115,0.00032102728731942215,2020-09-01
296899,16.0,5890,0.0027164685908319186,2020-09-01
296901,104.0,8442,0.012319355602937692,2020-09-01
296904,366.0,37359,0.0097968361037501,2020-09-01
296909,73.0,5255,0.013891531874405328,2020-09-01
296910,139.0,5012,0.02773343974461293,2020-09-01
296912,80.0,7960,0.010050251256281407,2020-09-01
296913,163.0,13931,0.011700524011198048,2020-09-01
296914,69.0,8039,0.008583157109093171,2020-09-01
296916,57.0,6014,0.009477884935151313,2020-09-01
296917,15.0,6198,0.002420135527589545,2020-09-01
296918,25.0,2914,0.008579272477693892,2020-09-01
296919,31.0,5916,0.005240027045300879,2020-09-01
296920,98.0,8081,0.012127211978715505,2020-09-01
296923,87.0,7273,0.011962051423071635,2020-09-01
296925,19.0,9920,0.0019153225806451612,2020-09-01
296926,2.0,8969,0.0002229902999219534,2020-09-01
296928,3.0,5109,0.0005871990604815032,2020-09-01
296931,181.0,12067,0.014999585646805336,2020-09-01
296933,200.0,16648,0.012013455069678039,2020-09-01
296938,94.0,7735,0.012152553329023917,2020-09-01
296943,311.0,23967,0.012976175574748613,2020-09-01
296944,232.0,7661,0.030283252839054954,2020-09-01
296946,10.0,3005,0.0033277870216306157,2020-09-01
296973,86.0,3443,0.024978216671507406,2020-09-01
296977,21.0,1416,0.014830508474576272,2020-09-01
296986,25.0,2985,0.008375209380234505,2020-09-01
296988,48.0,2935,0.016354344122657582,2020-09-01
296989,7.0,7216,0.0009700665188470067,2020-09-01
296990,25.0,5198,0.004809542131589073,2020-09-01
296994,78.0,6693,0.01165396683101748,2020-09-01
296996,83.0,8581,0.009672532338888241,2020-09-01
296997,57.0,5847,0.009748589020010261,2020-09-01
297004,67.0,6638,0.010093401626996084,2020-09-01
297005,99.0,10971,0.009023789991796555,2020-09-01
297007,120.0,7487,0.016027781487912382,2020-09-01
297009,146.0,13401,0.010894709350048503,2020-09-01
297011,98.0,8053,0.012169377871600646,2020-09-01
297012,6.0,8866,0.0006767426122264832,2020-09-01
297013,29.0,12454,0.002328569134414646,2020-09-01
297014,6.0,8411,0.0007133515634288432,2020-09-01
297015,118.0,8072,0.014618434093161546,2020-09-01
297016,154.0,15340,0.010039113428943938,2020-09-01
297033,41.0,4996,0.008206565252201762,2020-09-01
297049,17.0,3782,0.004494976203067161,2020-09-01
297054,3.0,3652,0.0008214676889375684,2020-09-01
297056,83.0,7633,0.010873837285470981,2020-09-01
297057,26.0,2195,0.01184510250569476,2020-09-01
297058,4.0,4709,0.0008494372478233171,2020-09-01
297059,2.0,1968,0.0010162601626016261,2020-09-01
297060,2.0,7244,0.0002760905577029266,2020-09-01
297061,12.0,8205,0.0014625228519195613,2020-09-01
297062,6.0,7077,0.000847816871555744,2020-09-01
297064,1.0,4903,0.00020395676116663266,2020-09-01
297065,6.0,1716,0.0034965034965034965,2020-09-01
297067,9.0,6421,0.0014016508332035508,2020-09-01
297068,9.0,3257,0.00276327909118821,2020-09-01
297069,13.0,4915,0.002644964394710071,2020-09-01
297070,7.0,5842,0.0011982197877439234,2020-09-01
297071,3.0,3904,0.0007684426229508197,2020-09-01
297072,8.0,5754,0.0013903371567605145,2020-09-01
297073,143.0,11483,0.012453191674649481,2020-09-01
297075,10.0,6484,0.0015422578655151142,2020-09-01
297076,13.0,9352,0.001390076988879384,2020-09-01
297077,13.0,7577,0.001715718622145968,2020-09-01
297079,17.0,5122,0.0033190160093713394,2020-09-01
297080,5.0,6998,0.0007144898542440697,2020-09-01
297081,8.0,7438,0.0010755579456843238,2020-09-01
297082,2.0,7704,0.00025960539979231567,2020-09-01
297084,75.0,8335,0.008998200359928014,2020-09-01
297087,15.0,12023,0.0012476087498960325,2020-09-01
297090,4.0,6174,0.0006478781988986071,2020-09-01
297092,4.0,3466,0.001154068090017311,2020-09-01
297093,34.0,6767,0.005024383035318457,2020-09-01
297096,82.0,6604,0.01241671714112659,2020-09-01
297097,177.0,15384,0.011505460218408736,2020-09-01
297100,27.0,3628,0.007442116868798236,2020-09-01
297102,48.0,8641,0.005554912625853489,2020-09-01
297104,47.0,3009,0.015619807244931871,2020-09-01
297105,114.0,10296,0.011072261072261072,2020-09-01
297106,121.0,8851,0.013670771664218732,2020-09-01
297107,66.0,6904,0.009559675550405562,2020-09-01
297108,70.0,9500,0.007368421052631579,2020-09-01
297109,189.0,13243,0.014271690704523145,2020-09-01
297110,125.0,11307,0.011055098611479615,2020-09-01
297111,91.0,14890,0.006111484217595702,2020-09-01
297112,113.0,12680,0.00891167192429022,2020-09-01
297113,116.0,7665,0.015133724722765819,2020-09-01
297115,89.0,6513,0.013664977736834024,2020-09-01
297116,148.0,12466,0.011872292635969837,2020-09-01
297117,36.0,4137,0.00870195794053662,2020-09-01
297118,91.0,6441,0.014128240956373234,2020-09-01
297120,95.0,11216,0.008470042796005706,2020-09-01
297121,24.0,2061,0.011644832605531296,2020-09-01
297123,4.0,1231,0.003249390739236393,2020-09-01
297127,3.0,1845,0.0016260162601626016,2020-09-01
297128,1.0,5340,0.00018726591760299626,2020-09-01
297129,0.0,2794,0.0,2020-09-01
297134,2.0,3825,0.0005228758169934641,2020-09-01
297136,0.0,3092,0.0,2020-09-01
297137,6.0,2472,0.0024271844660194173,2020-09-01
297144,1.0,2388,0.0004187604690117253,2020-09-01
297145,1.0,1602,0.0006242197253433209,2020-09-01
297146,0.0,2113,0.0,2020-09-01
297147,66.0,9458,0.0069782194967223515,2020-09-01
297148,26.0,2157,0.01205377839592026,2020-09-01
297150,35.0,2764,0.012662807525325614,2020-09-01
297151,25.0,5620,0.004448398576512456,2020-09-01
297153,47.0,4320,0.01087962962962963,2020-09-01
297155,24.0,3841,0.006248372819578235,2020-09-01
297156,73.0,4308,0.016945218198700093,2020-09-01
297157,65.0,5052,0.012866191607284245,2020-09-01
297160,38.0,4668,0.008140531276778063,2020-09-01
297164,116.0,10342,0.011216399149100754,2020-09-01
297165,31.0,4500,0.006888888888888889,2020-09-01
297166,55.0,6647,0.008274409508048744,2020-09-01
297167,25.0,3399,0.0073551044424830835,2020-09-01
297169,186.0,12760,0.014576802507836991,2020-09-01
297170,103.0,10695,0.009630668536699392,2020-09-01
297173,142.0,7019,0.020230802108562474,2020-09-01
297174,14.0,3023,0.004631161098246774,2020-09-01
297175,81.0,7614,0.010638297872340425,2020-09-01
297176,48.0,3466,0.013848817080207732,2020-09-01
297177,118.0,13570,0.008695652173913044,2020-09-01
297178,50.0,3971,0.012591286829513977,2020-09-01
297180,63.0,4728,0.0133248730964467,2020-09-01
297181,125.0,11512,0.01085823488533704,2020-09-01
297182,174.0,15319,0.011358443762647693,2020-09-01
297184,154.0,11206,0.013742637872568266,2020-09-01
297187,69.0,6212,0.011107533805537669,2020-09-01
297188,170.0,11393,0.014921442991310454,2020-09-01
297189,63.0,5657,0.011136644864769313,2020-09-01
297191,63.0,8110,0.007768187422934648,2020-09-01
297193,130.0,9212,0.01411202778983934,2020-09-01
297194,90.0,7478,0.01203530355710083,2020-09-01
297195,55.0,5243,0.01049017737936296,2020-09-01
297196,99.0,9776,0.01012684124386252,2020-09-01
297197,97.0,9174,0.010573359494222804,2020-09-01
297198,53.0,6968,0.0076061997703788745,2020-09-01
297206,19.0,2307,0.0082358040745557,2020-09-01
297209,23.0,3202,0.007183010618363523,2020-09-01
297211,21.0,2850,0.007368421052631579,2020-09-01
297212,72.0,4641,0.015513897866839044,2020-09-01
297214,1.0,1571,0.0006365372374283895,2020-09-01
297215,27.0,5401,0.004999074245510091,2020-09-01
297216,23.0,3473,0.006622516556291391,2020-09-01
297217,75.0,8318,0.009016590526568887,2020-09-01
297218,6.0,1494,0.004016064257028112,2020-09-01
297219,30.0,3863,0.007765984985762361,2020-09-01
297223,34.0,1943,0.017498713329902212,2020-09-01
297226,11.0,2333,0.004714959279897128,2020-09-01
297227,26.0,1965,0.013231552162849873,2020-09-01
297236,32.0,3288,0.009732360097323601,2020-09-01
297237,18.0,3087,0.0058309037900874635,2020-09-01
297242,55.0,6186,0.008891044293566117,2020-09-01
297243,50.0,3817,0.013099292638197537,2020-09-01
297245,51.0,4812,0.01059850374064838,2020-09-01
297247,215.0,13747,0.015639775951116607,2020-09-01
297250,178.0,10283,0.01731012350481377,2020-09-01
297251,157.0,8759,0.017924420595958442,2020-09-01
297259,2.0,2047,0.0009770395701025891,2020-09-01
297260,9.0,2149,0.004187994416007445,2020-09-01
297263,2.0,4008,0.000499001996007984,2020-09-01
297266,41.0,12000,0.003416666666666667,2020-09-01
297267,6.0,3420,0.0017543859649122807,2020-09-01
297270,108.0,16969,0.006364547115327951,2020-09-01
297271,23.0,21414,0.0010740636966470533,2020-09-01
297273,97.0,8573,0.011314592324740464,2020-09-01
297274,38.0,10928,0.003477306002928258,2020-09-01
297275,102.0,11703,0.008715713919507819,2020-09-01
297276,5.0,5233,0.0009554748710108924,2020-09-01
297279,21.0,5885,0.00356839422259983,2020-09-01
297280,11.0,9397,0.0011705863573480899,2020-09-01
297281,98.0,10988,0.008918820531488897,2020-09-01
297282,24.0,6118,0.003922850604772802,2020-09-01
297283,9.0,8387,0.0010730893048765948,2020-09-01
297284,127.0,19056,0.006664567590260286,2020-09-01
297286,3.0,7241,0.0004143074161027482,2020-09-01
297288,8.0,10809,0.0007401239707651032,2020-09-01
297289,41.0,6923,0.005922288025422505,2020-09-01
297290,9.0,10765,0.0008360427310729215,2020-09-01
297291,9.0,5239,0.0017178850925749188,2020-09-01
297292,36.0,10879,0.003309127677176211,2020-09-01
297293,6.0,8380,0.0007159904534606205,2020-09-01
297294,10.0,9189,0.0010882576994232234,2020-09-01
297295,8.0,8262,0.0009682885499878964,2020-09-01
297296,15.0,8058,0.0018615040953090098,2020-09-01
297297,104.0,3007,0.034585966079148656,2020-09-01
297298,86.0,15775,0.005451664025356577,2020-09-01
297299,68.0,8145,0.008348680171884592,2020-09-01
297300,69.0,5934,0.011627906976744186,2020-09-01
297301,231.0,25408,0.00909162468513854,2020-09-01
297302,144.0,7705,0.018689162881245943,2020-09-01
297304,119.0,8910,0.01335578002244669,2020-09-01
297305,138.0,8943,0.015431063401543106,2020-09-01
297306,22.0,3982,0.0055248618784530384,2020-09-01
297307,200.0,11465,0.01744439598778892,2020-09-01
297308,75.0,6526,0.011492491572172848,2020-09-01
297310,95.0,9269,0.010249217822850362,2020-09-01
297311,131.0,8861,0.014783884437422413,2020-09-01
297312,46.0,5320,0.008646616541353383,2020-09-01
297315,70.0,7172,0.009760178471834913,2020-09-01
297316,68.0,4010,0.016957605985037406,2020-09-01
297317,96.0,8735,0.010990269032627361,2020-09-01
297319,247.0,12844,0.019230769230769232,2020-09-01
297320,124.0,11207,0.011064513250646918,2020-09-01
297321,129.0,6958,0.01853981029031331,2020-09-01
297322,137.0,6923,0.019789108767875197,2020-09-01
297323,211.0,13467,0.015667929011658126,2020-09-01
297326,29.0,5811,0.004990535191877474,2020-09-01
297329,11.0,7317,0.0015033483668170015,2020-09-01
297330,2.0,2897,0.0006903693476009665,2020-09-01
297331,221.0,12014,0.01839520559347428,2020-09-01
297335,169.0,7263,0.023268621781632935,2020-09-01
297337,152.0,9408,0.016156462585034014,2020-09-01
297338,106.0,8584,0.012348555452003728,2020-09-01
297339,39.0,4014,0.009715994020926755,2020-09-01
297340,272.0,12460,0.021829855537720707,2020-09-01
297341,88.0,4030,0.02183622828784119,2020-09-01
297342,74.0,10594,0.0069850858976779305,2020-09-01
297343,109.0,12172,0.008954978639500493,2020-09-01
297344,131.0,7993,0.01638934067308895,2020-09-01
297345,51.0,8010,0.006367041198501872,2020-09-01
297346,91.0,16209,0.0056141649700783515,2020-09-01
297347,140.0,12012,0.011655011655011656,2020-09-01
297353,131.0,6718,0.019499851146174457,2020-09-01
297354,23.0,4860,0.004732510288065843,2020-09-01
297355,101.0,6522,0.015486047224777675,2020-09-01
297357,104.0,4989,0.020845860893966728,2020-09-01
297358,94.0,4384,0.02144160583941606,2020-09-01
297360,116.0,6329,0.01832832990993838,2020-09-01
297363,130.0,7551,0.017216262746656073,2020-09-01
297364,1.0,3132,0.00031928480204342275,2020-09-01
297365,59.0,4171,0.014145288899544474,2020-09-01
297366,95.0,8504,0.011171213546566321,2020-09-01
297369,227.0,16156,0.014050507551374103,2020-09-01
297370,25.0,8789,0.002844464671748777,2020-09-01
297379,143.0,9297,0.015381305797569108,2020-09-01
297380,123.0,19590,0.0062787136294027565,2020-09-01
297381,149.0,12128,0.012285620052770448,2020-09-01
297382,27.0,3844,0.007023933402705515,2020-09-01
297384,142.0,10387,0.013670934822374121,2020-09-01
297385,125.0,7639,0.016363398350569446,2020-09-01
297386,139.0,8859,0.015690258494186704,2020-09-01
297388,143.0,9896,0.014450282942603072,2020-09-01
297390,62.0,7345,0.008441116405718176,2020-09-01
297391,250.0,12424,0.02012234385061172,2020-09-01
297392,93.0,7649,0.0121584520852399,2020-09-01
297393,58.0,4387,0.013220879872350126,2020-09-01
297394,80.0,6709,0.011924280816813236,2020-09-01
297395,55.0,7427,0.007405412683452269,2020-09-01
297396,151.0,5019,0.030085674437138873,2020-09-01
297400,86.0,10202,0.008429719662811214,2020-09-01
297402,35.0,6025,0.005809128630705394,2020-09-01
297403,27.0,2076,0.01300578034682081,2020-09-01
297405,60.0,4867,0.012327922745017464,2020-09-01
297407,49.0,2939,0.01667233752977203,2020-09-01
297410,29.0,3731,0.0077727150897882605,2020-09-01
297412,83.0,5824,0.014251373626373626,2020-09-01
297414,84.0,3728,0.022532188841201718,2020-09-01
297417,7.0,4066,0.001721593703885883,2020-09-01
297434,5.0,3505,0.0014265335235378032,2020-09-01
297437,10.0,2855,0.0035026269702276708,2020-09-01
297440,4.0,4153,0.000963159162051529,2020-09-01
297441,78.0,6560,0.011890243902439025,2020-09-01
297442,26.0,4765,0.005456453305351522,2020-09-01
297445,87.0,8168,0.010651322233104799,2020-09-01
297447,62.0,8181,0.007578535631340912,2020-09-01
297448,412.0,28912,0.014250138350857776,2020-09-01
297449,34.0,8603,0.003952109729164245,2020-09-01
297451,81.0,6102,0.01327433628318584,2020-09-01
297455,66.0,9608,0.006869275603663613,2020-09-01
297456,73.0,5539,0.013179274237226936,2020-09-01
297457,74.0,9228,0.008019072388383182,2020-09-01
297459,83.0,6078,0.013655807831523528,2020-09-01
297460,96.0,6695,0.014339058999253173,2020-09-01
297461,188.0,8819,0.02131760970631591,2020-09-01
297462,35.0,16670,0.0020995800839832034,2020-09-01
297465,84.0,7148,0.011751538891997761,2020-09-01
297466,12.0,22257,0.0005391562205148942,2020-09-01
297467,22.0,3856,0.005705394190871369,2020-09-01
297469,181.0,11475,0.015773420479302833,2020-09-01
297472,197.0,13984,0.014087528604118993,2020-09-01
297474,145.0,8724,0.016620816139385604,2020-09-01
297476,170.0,12841,0.013238844326765828,2020-09-01
297479,70.0,8064,0.008680555555555556,2020-09-01
297481,119.0,9238,0.012881576098722668,2020-09-01
297482,103.0,8723,0.011807864266880661,2020-09-01
297483,204.0,20781,0.00981665944853472,2020-09-01
297497,167.0,6352,0.026290931989924434,2020-09-01
297498,101.0,7542,0.013391673296207902,2020-09-01
297499,42.0,5059,0.008302035975489227,2020-09-01
297500,156.0,9131,0.01708465666411127,2020-09-01
297504,46.0,6972,0.006597819850831899,2020-09-01
297505,42.0,6787,0.006188301163989981,2020-09-01
297508,76.0,4396,0.017288444040036398,2020-09-01
